country,period,h_index,Variable_x,alco,Variable_y,homi,Variable_x,road,Variable_y,suic
Afghanistan,2015,3.575,alco,0.0,homi,14.44,road,4942.0,suic,3.57
Afghanistan,2015,3.575,alco,0.0,homi,14.44,road,4942.0,suic,3.97
Afghanistan,2015,3.575,alco,0.0,homi,14.44,road,4942.0,suic,4.34
Afghanistan,2015,3.575,alco,0.0,homi,3.44,road,4942.0,suic,3.57
Afghanistan,2015,3.575,alco,0.0,homi,3.44,road,4942.0,suic,3.97
Afghanistan,2015,3.575,alco,0.0,homi,3.44,road,4942.0,suic,4.34
Afghanistan,2015,3.575,alco,0.0,homi,9.09,road,4942.0,suic,3.57
Afghanistan,2015,3.575,alco,0.0,homi,9.09,road,4942.0,suic,3.97
Afghanistan,2015,3.575,alco,0.0,homi,9.09,road,4942.0,suic,4.34
Afghanistan,2019,3.203,alco,0.0,homi,13.29,road,6033.0,suic,3.61
Afghanistan,2019,3.203,alco,0.0,homi,13.29,road,6033.0,suic,4.13
Afghanistan,2019,3.203,alco,0.0,homi,13.29,road,6033.0,suic,4.63
Afghanistan,2019,3.203,alco,0.0,homi,3.36,road,6033.0,suic,3.61
Afghanistan,2019,3.203,alco,0.0,homi,3.36,road,6033.0,suic,4.13
Afghanistan,2019,3.203,alco,0.0,homi,3.36,road,6033.0,suic,4.63
Afghanistan,2019,3.203,alco,0.0,homi,8.46,road,6033.0,suic,3.61
Afghanistan,2019,3.203,alco,0.0,homi,8.46,road,6033.0,suic,4.13
Afghanistan,2019,3.203,alco,0.0,homi,8.46,road,6033.0,suic,4.63
Albania,2015,4.959,alco,10.3,homi,2.32,road,398.0,suic,3.17
Albania,2015,4.959,alco,10.3,homi,2.32,road,398.0,suic,4.76
Albania,2015,4.959,alco,10.3,homi,2.32,road,398.0,suic,6.28
Albania,2015,4.959,alco,10.3,homi,3.96,road,398.0,suic,3.17
Albania,2015,4.959,alco,10.3,homi,3.96,road,398.0,suic,4.76
Albania,2015,4.959,alco,10.3,homi,3.96,road,398.0,suic,6.28
Albania,2015,4.959,alco,10.3,homi,5.54,road,398.0,suic,3.17
Albania,2015,4.959,alco,10.3,homi,5.54,road,398.0,suic,4.76
Albania,2015,4.959,alco,10.3,homi,5.54,road,398.0,suic,6.28
Albania,2015,4.959,alco,2.4,homi,2.32,road,398.0,suic,3.17
Albania,2015,4.959,alco,2.4,homi,2.32,road,398.0,suic,4.76
Albania,2015,4.959,alco,2.4,homi,2.32,road,398.0,suic,6.28
Albania,2015,4.959,alco,2.4,homi,3.96,road,398.0,suic,3.17
Albania,2015,4.959,alco,2.4,homi,3.96,road,398.0,suic,4.76
Albania,2015,4.959,alco,2.4,homi,3.96,road,398.0,suic,6.28
Albania,2015,4.959,alco,2.4,homi,5.54,road,398.0,suic,3.17
Albania,2015,4.959,alco,2.4,homi,5.54,road,398.0,suic,4.76
Albania,2015,4.959,alco,2.4,homi,5.54,road,398.0,suic,6.28
Albania,2015,4.959,alco,6.4,homi,2.32,road,398.0,suic,3.17
Albania,2015,4.959,alco,6.4,homi,2.32,road,398.0,suic,4.76
Albania,2015,4.959,alco,6.4,homi,2.32,road,398.0,suic,6.28
Albania,2015,4.959,alco,6.4,homi,3.96,road,398.0,suic,3.17
Albania,2015,4.959,alco,6.4,homi,3.96,road,398.0,suic,4.76
Albania,2015,4.959,alco,6.4,homi,3.96,road,398.0,suic,6.28
Albania,2015,4.959,alco,6.4,homi,5.54,road,398.0,suic,3.17
Albania,2015,4.959,alco,6.4,homi,5.54,road,398.0,suic,4.76
Albania,2015,4.959,alco,6.4,homi,5.54,road,398.0,suic,6.28
Albania,2019,4.719,alco,11.0,homi,2.1,road,337.1,suic,2.68
Albania,2019,4.719,alco,11.0,homi,2.1,road,337.1,suic,4.34
Albania,2019,4.719,alco,11.0,homi,2.1,road,337.1,suic,5.94
Albania,2019,4.719,alco,11.0,homi,3.56,road,337.1,suic,2.68
Albania,2019,4.719,alco,11.0,homi,3.56,road,337.1,suic,4.34
Albania,2019,4.719,alco,11.0,homi,3.56,road,337.1,suic,5.94
Albania,2019,4.719,alco,11.0,homi,4.97,road,337.1,suic,2.68
Albania,2019,4.719,alco,11.0,homi,4.97,road,337.1,suic,4.34
Albania,2019,4.719,alco,11.0,homi,4.97,road,337.1,suic,5.94
Albania,2019,4.719,alco,2.5,homi,2.1,road,337.1,suic,2.68
Albania,2019,4.719,alco,2.5,homi,2.1,road,337.1,suic,4.34
Albania,2019,4.719,alco,2.5,homi,2.1,road,337.1,suic,5.94
Albania,2019,4.719,alco,2.5,homi,3.56,road,337.1,suic,2.68
Albania,2019,4.719,alco,2.5,homi,3.56,road,337.1,suic,4.34
Albania,2019,4.719,alco,2.5,homi,3.56,road,337.1,suic,5.94
Albania,2019,4.719,alco,2.5,homi,4.97,road,337.1,suic,2.68
Albania,2019,4.719,alco,2.5,homi,4.97,road,337.1,suic,4.34
Albania,2019,4.719,alco,2.5,homi,4.97,road,337.1,suic,5.94
Albania,2019,4.719,alco,6.8,homi,2.1,road,337.1,suic,2.68
Albania,2019,4.719,alco,6.8,homi,2.1,road,337.1,suic,4.34
Albania,2019,4.719,alco,6.8,homi,2.1,road,337.1,suic,5.94
Albania,2019,4.719,alco,6.8,homi,3.56,road,337.1,suic,2.68
Albania,2019,4.719,alco,6.8,homi,3.56,road,337.1,suic,4.34
Albania,2019,4.719,alco,6.8,homi,3.56,road,337.1,suic,5.94
Albania,2019,4.719,alco,6.8,homi,4.97,road,337.1,suic,2.68
Albania,2019,4.719,alco,6.8,homi,4.97,road,337.1,suic,4.34
Albania,2019,4.719,alco,6.8,homi,4.97,road,337.1,suic,5.94
Algeria,2015,5.605,alco,0.2,homi,0.77,road,8415.0,suic,1.99
Algeria,2015,5.605,alco,0.2,homi,0.77,road,8415.0,suic,2.68
Algeria,2015,5.605,alco,0.2,homi,0.77,road,8415.0,suic,3.36
Algeria,2015,5.605,alco,0.2,homi,1.67,road,8415.0,suic,1.99
Algeria,2015,5.605,alco,0.2,homi,1.67,road,8415.0,suic,2.68
Algeria,2015,5.605,alco,0.2,homi,1.67,road,8415.0,suic,3.36
Algeria,2015,5.605,alco,0.2,homi,2.54,road,8415.0,suic,1.99
Algeria,2015,5.605,alco,0.2,homi,2.54,road,8415.0,suic,2.68
Algeria,2015,5.605,alco,0.2,homi,2.54,road,8415.0,suic,3.36
Algeria,2015,5.605,alco,0.6,homi,0.77,road,8415.0,suic,1.99
Algeria,2015,5.605,alco,0.6,homi,0.77,road,8415.0,suic,2.68
Algeria,2015,5.605,alco,0.6,homi,0.77,road,8415.0,suic,3.36
Algeria,2015,5.605,alco,0.6,homi,1.67,road,8415.0,suic,1.99
Algeria,2015,5.605,alco,0.6,homi,1.67,road,8415.0,suic,2.68
Algeria,2015,5.605,alco,0.6,homi,1.67,road,8415.0,suic,3.36
Algeria,2015,5.605,alco,0.6,homi,2.54,road,8415.0,suic,1.99
Algeria,2015,5.605,alco,0.6,homi,2.54,road,8415.0,suic,2.68
Algeria,2015,5.605,alco,0.6,homi,2.54,road,8415.0,suic,3.36
Algeria,2015,5.605,alco,1.0,homi,0.77,road,8415.0,suic,1.99
Algeria,2015,5.605,alco,1.0,homi,0.77,road,8415.0,suic,2.68
Algeria,2015,5.605,alco,1.0,homi,0.77,road,8415.0,suic,3.36
Algeria,2015,5.605,alco,1.0,homi,1.67,road,8415.0,suic,1.99
Algeria,2015,5.605,alco,1.0,homi,1.67,road,8415.0,suic,2.68
Algeria,2015,5.605,alco,1.0,homi,1.67,road,8415.0,suic,3.36
Algeria,2015,5.605,alco,1.0,homi,2.54,road,8415.0,suic,1.99
Algeria,2015,5.605,alco,1.0,homi,2.54,road,8415.0,suic,2.68
Algeria,2015,5.605,alco,1.0,homi,2.54,road,8415.0,suic,3.36
Algeria,2019,5.211,alco,0.2,homi,0.78,road,8996.0,suic,1.83
Algeria,2019,5.211,alco,0.2,homi,0.78,road,8996.0,suic,2.49
Algeria,2019,5.211,alco,0.2,homi,0.78,road,8996.0,suic,3.13
Algeria,2019,5.211,alco,0.2,homi,1.66,road,8996.0,suic,1.83
Algeria,2019,5.211,alco,0.2,homi,1.66,road,8996.0,suic,2.49
Algeria,2019,5.211,alco,0.2,homi,1.66,road,8996.0,suic,3.13
Algeria,2019,5.211,alco,0.2,homi,2.51,road,8996.0,suic,1.83
Algeria,2019,5.211,alco,0.2,homi,2.51,road,8996.0,suic,2.49
Algeria,2019,5.211,alco,0.2,homi,2.51,road,8996.0,suic,3.13
Algeria,2019,5.211,alco,0.6,homi,0.78,road,8996.0,suic,1.83
Algeria,2019,5.211,alco,0.6,homi,0.78,road,8996.0,suic,2.49
Algeria,2019,5.211,alco,0.6,homi,0.78,road,8996.0,suic,3.13
Algeria,2019,5.211,alco,0.6,homi,1.66,road,8996.0,suic,1.83
Algeria,2019,5.211,alco,0.6,homi,1.66,road,8996.0,suic,2.49
Algeria,2019,5.211,alco,0.6,homi,1.66,road,8996.0,suic,3.13
Algeria,2019,5.211,alco,0.6,homi,2.51,road,8996.0,suic,1.83
Algeria,2019,5.211,alco,0.6,homi,2.51,road,8996.0,suic,2.49
Algeria,2019,5.211,alco,0.6,homi,2.51,road,8996.0,suic,3.13
Algeria,2019,5.211,alco,1.1,homi,0.78,road,8996.0,suic,1.83
Algeria,2019,5.211,alco,1.1,homi,0.78,road,8996.0,suic,2.49
Algeria,2019,5.211,alco,1.1,homi,0.78,road,8996.0,suic,3.13
Algeria,2019,5.211,alco,1.1,homi,1.66,road,8996.0,suic,1.83
Algeria,2019,5.211,alco,1.1,homi,1.66,road,8996.0,suic,2.49
Algeria,2019,5.211,alco,1.1,homi,1.66,road,8996.0,suic,3.13
Algeria,2019,5.211,alco,1.1,homi,2.51,road,8996.0,suic,1.83
Algeria,2019,5.211,alco,1.1,homi,2.51,road,8996.0,suic,2.49
Algeria,2019,5.211,alco,1.1,homi,2.51,road,8996.0,suic,3.13
Argentina,2015,6.574,alco,14.9,homi,1.98,road,5980.0,suic,13.59
Argentina,2015,6.574,alco,14.9,homi,1.98,road,5980.0,suic,3.27
Argentina,2015,6.574,alco,14.9,homi,1.98,road,5980.0,suic,8.3
Argentina,2015,6.574,alco,14.9,homi,10.99,road,5980.0,suic,13.59
Argentina,2015,6.574,alco,14.9,homi,10.99,road,5980.0,suic,3.27
Argentina,2015,6.574,alco,14.9,homi,10.99,road,5980.0,suic,8.3
Argentina,2015,6.574,alco,14.9,homi,6.37,road,5980.0,suic,13.59
Argentina,2015,6.574,alco,14.9,homi,6.37,road,5980.0,suic,3.27
Argentina,2015,6.574,alco,14.9,homi,6.37,road,5980.0,suic,8.3
Argentina,2015,6.574,alco,4.7,homi,1.98,road,5980.0,suic,13.59
Argentina,2015,6.574,alco,4.7,homi,1.98,road,5980.0,suic,3.27
Argentina,2015,6.574,alco,4.7,homi,1.98,road,5980.0,suic,8.3
Argentina,2015,6.574,alco,4.7,homi,10.99,road,5980.0,suic,13.59
Argentina,2015,6.574,alco,4.7,homi,10.99,road,5980.0,suic,3.27
Argentina,2015,6.574,alco,4.7,homi,10.99,road,5980.0,suic,8.3
Argentina,2015,6.574,alco,4.7,homi,6.37,road,5980.0,suic,13.59
Argentina,2015,6.574,alco,4.7,homi,6.37,road,5980.0,suic,3.27
Argentina,2015,6.574,alco,4.7,homi,6.37,road,5980.0,suic,8.3
Argentina,2015,6.574,alco,9.6,homi,1.98,road,5980.0,suic,13.59
Argentina,2015,6.574,alco,9.6,homi,1.98,road,5980.0,suic,3.27
Argentina,2015,6.574,alco,9.6,homi,1.98,road,5980.0,suic,8.3
Argentina,2015,6.574,alco,9.6,homi,10.99,road,5980.0,suic,13.59
Argentina,2015,6.574,alco,9.6,homi,10.99,road,5980.0,suic,3.27
Argentina,2015,6.574,alco,9.6,homi,10.99,road,5980.0,suic,8.3
Argentina,2015,6.574,alco,9.6,homi,6.37,road,5980.0,suic,13.59
Argentina,2015,6.574,alco,9.6,homi,6.37,road,5980.0,suic,3.27
Argentina,2015,6.574,alco,9.6,homi,6.37,road,5980.0,suic,8.3
Argentina,2019,6.086,alco,14.7,homi,1.88,road,6298.0,suic,13.67
Argentina,2019,6.086,alco,14.7,homi,1.88,road,6298.0,suic,3.32
Argentina,2019,6.086,alco,14.7,homi,1.88,road,6298.0,suic,8.37
Argentina,2019,6.086,alco,14.7,homi,10.45,road,6298.0,suic,13.67
Argentina,2019,6.086,alco,14.7,homi,10.45,road,6298.0,suic,3.32
Argentina,2019,6.086,alco,14.7,homi,10.45,road,6298.0,suic,8.37
Argentina,2019,6.086,alco,14.7,homi,6.06,road,6298.0,suic,13.67
Argentina,2019,6.086,alco,14.7,homi,6.06,road,6298.0,suic,3.32
Argentina,2019,6.086,alco,14.7,homi,6.06,road,6298.0,suic,8.37
Argentina,2019,6.086,alco,4.6,homi,1.88,road,6298.0,suic,13.67
Argentina,2019,6.086,alco,4.6,homi,1.88,road,6298.0,suic,3.32
Argentina,2019,6.086,alco,4.6,homi,1.88,road,6298.0,suic,8.37
Argentina,2019,6.086,alco,4.6,homi,10.45,road,6298.0,suic,13.67
Argentina,2019,6.086,alco,4.6,homi,10.45,road,6298.0,suic,3.32
Argentina,2019,6.086,alco,4.6,homi,10.45,road,6298.0,suic,8.37
Argentina,2019,6.086,alco,4.6,homi,6.06,road,6298.0,suic,13.67
Argentina,2019,6.086,alco,4.6,homi,6.06,road,6298.0,suic,3.32
Argentina,2019,6.086,alco,4.6,homi,6.06,road,6298.0,suic,8.37
Argentina,2019,6.086,alco,9.5,homi,1.88,road,6298.0,suic,13.67
Argentina,2019,6.086,alco,9.5,homi,1.88,road,6298.0,suic,3.32
Argentina,2019,6.086,alco,9.5,homi,1.88,road,6298.0,suic,8.37
Argentina,2019,6.086,alco,9.5,homi,10.45,road,6298.0,suic,13.67
Argentina,2019,6.086,alco,9.5,homi,10.45,road,6298.0,suic,3.32
Argentina,2019,6.086,alco,9.5,homi,10.45,road,6298.0,suic,8.37
Argentina,2019,6.086,alco,9.5,homi,6.06,road,6298.0,suic,13.67
Argentina,2019,6.086,alco,9.5,homi,6.06,road,6298.0,suic,3.32
Argentina,2019,6.086,alco,9.5,homi,6.06,road,6298.0,suic,8.37
Armenia,2015,4.35,alco,2.3,homi,1.57,road,490.0,suic,3.71
Armenia,2015,4.35,alco,2.3,homi,1.57,road,490.0,suic,6.15
Armenia,2015,4.35,alco,2.3,homi,1.57,road,490.0,suic,8.9
Armenia,2015,4.35,alco,2.3,homi,3.88,road,490.0,suic,3.71
Armenia,2015,4.35,alco,2.3,homi,3.88,road,490.0,suic,6.15
Armenia,2015,4.35,alco,2.3,homi,3.88,road,490.0,suic,8.9
Armenia,2015,4.35,alco,2.3,homi,6.48,road,490.0,suic,3.71
Armenia,2015,4.35,alco,2.3,homi,6.48,road,490.0,suic,6.15
Armenia,2015,4.35,alco,2.3,homi,6.48,road,490.0,suic,8.9
Armenia,2015,4.35,alco,5.0,homi,1.57,road,490.0,suic,3.71
Armenia,2015,4.35,alco,5.0,homi,1.57,road,490.0,suic,6.15
Armenia,2015,4.35,alco,5.0,homi,1.57,road,490.0,suic,8.9
Armenia,2015,4.35,alco,5.0,homi,3.88,road,490.0,suic,3.71
Armenia,2015,4.35,alco,5.0,homi,3.88,road,490.0,suic,6.15
Armenia,2015,4.35,alco,5.0,homi,3.88,road,490.0,suic,8.9
Armenia,2015,4.35,alco,5.0,homi,6.48,road,490.0,suic,3.71
Armenia,2015,4.35,alco,5.0,homi,6.48,road,490.0,suic,6.15
Armenia,2015,4.35,alco,5.0,homi,6.48,road,490.0,suic,8.9
Armenia,2015,4.35,alco,8.2,homi,1.57,road,490.0,suic,3.71
Armenia,2015,4.35,alco,8.2,homi,1.57,road,490.0,suic,6.15
Armenia,2015,4.35,alco,8.2,homi,1.57,road,490.0,suic,8.9
Armenia,2015,4.35,alco,8.2,homi,3.88,road,490.0,suic,3.71
Armenia,2015,4.35,alco,8.2,homi,3.88,road,490.0,suic,6.15
Armenia,2015,4.35,alco,8.2,homi,3.88,road,490.0,suic,8.9
Armenia,2015,4.35,alco,8.2,homi,6.48,road,490.0,suic,3.71
Armenia,2015,4.35,alco,8.2,homi,6.48,road,490.0,suic,6.15
Armenia,2015,4.35,alco,8.2,homi,6.48,road,490.0,suic,8.9
Armenia,2019,4.559,alco,2.1,homi,1.5,road,590.1,suic,1.3
Armenia,2019,4.559,alco,2.1,homi,1.5,road,590.1,suic,3.32
Armenia,2019,4.559,alco,2.1,homi,1.5,road,590.1,suic,5.58
Armenia,2019,4.559,alco,2.1,homi,3.78,road,590.1,suic,1.3
Armenia,2019,4.559,alco,2.1,homi,3.78,road,590.1,suic,3.32
Armenia,2019,4.559,alco,2.1,homi,3.78,road,590.1,suic,5.58
Armenia,2019,4.559,alco,2.1,homi,6.35,road,590.1,suic,1.3
Armenia,2019,4.559,alco,2.1,homi,6.35,road,590.1,suic,3.32
Armenia,2019,4.559,alco,2.1,homi,6.35,road,590.1,suic,5.58
Armenia,2019,4.559,alco,4.7,homi,1.5,road,590.1,suic,1.3
Armenia,2019,4.559,alco,4.7,homi,1.5,road,590.1,suic,3.32
Armenia,2019,4.559,alco,4.7,homi,1.5,road,590.1,suic,5.58
Armenia,2019,4.559,alco,4.7,homi,3.78,road,590.1,suic,1.3
Armenia,2019,4.559,alco,4.7,homi,3.78,road,590.1,suic,3.32
Armenia,2019,4.559,alco,4.7,homi,3.78,road,590.1,suic,5.58
Armenia,2019,4.559,alco,4.7,homi,6.35,road,590.1,suic,1.3
Armenia,2019,4.559,alco,4.7,homi,6.35,road,590.1,suic,3.32
Armenia,2019,4.559,alco,4.7,homi,6.35,road,590.1,suic,5.58
Armenia,2019,4.559,alco,7.7,homi,1.5,road,590.1,suic,1.3
Armenia,2019,4.559,alco,7.7,homi,1.5,road,590.1,suic,3.32
Armenia,2019,4.559,alco,7.7,homi,1.5,road,590.1,suic,5.58
Armenia,2019,4.559,alco,7.7,homi,3.78,road,590.1,suic,1.3
Armenia,2019,4.559,alco,7.7,homi,3.78,road,590.1,suic,3.32
Armenia,2019,4.559,alco,7.7,homi,3.78,road,590.1,suic,5.58
Armenia,2019,4.559,alco,7.7,homi,6.35,road,590.1,suic,1.3
Armenia,2019,4.559,alco,7.7,homi,6.35,road,590.1,suic,3.32
Armenia,2019,4.559,alco,7.7,homi,6.35,road,590.1,suic,5.58
Australia,2015,7.284,alco,10.8,homi,0.74,road,1243.0,suic,13.22
Australia,2015,7.284,alco,10.8,homi,0.74,road,1243.0,suic,19.74
Australia,2015,7.284,alco,10.8,homi,0.74,road,1243.0,suic,6.76
Australia,2015,7.284,alco,10.8,homi,1.14,road,1243.0,suic,13.22
Australia,2015,7.284,alco,10.8,homi,1.14,road,1243.0,suic,19.74
Australia,2015,7.284,alco,10.8,homi,1.14,road,1243.0,suic,6.76
Australia,2015,7.284,alco,10.8,homi,1.53,road,1243.0,suic,13.22
Australia,2015,7.284,alco,10.8,homi,1.53,road,1243.0,suic,19.74
Australia,2015,7.284,alco,10.8,homi,1.53,road,1243.0,suic,6.76
Australia,2015,7.284,alco,16.4,homi,0.74,road,1243.0,suic,13.22
Australia,2015,7.284,alco,16.4,homi,0.74,road,1243.0,suic,19.74
Australia,2015,7.284,alco,16.4,homi,0.74,road,1243.0,suic,6.76
Australia,2015,7.284,alco,16.4,homi,1.14,road,1243.0,suic,13.22
Australia,2015,7.284,alco,16.4,homi,1.14,road,1243.0,suic,19.74
Australia,2015,7.284,alco,16.4,homi,1.14,road,1243.0,suic,6.76
Australia,2015,7.284,alco,16.4,homi,1.53,road,1243.0,suic,13.22
Australia,2015,7.284,alco,16.4,homi,1.53,road,1243.0,suic,19.74
Australia,2015,7.284,alco,16.4,homi,1.53,road,1243.0,suic,6.76
Australia,2015,7.284,alco,5.3,homi,0.74,road,1243.0,suic,13.22
Australia,2015,7.284,alco,5.3,homi,0.74,road,1243.0,suic,19.74
Australia,2015,7.284,alco,5.3,homi,0.74,road,1243.0,suic,6.76
Australia,2015,7.284,alco,5.3,homi,1.14,road,1243.0,suic,13.22
Australia,2015,7.284,alco,5.3,homi,1.14,road,1243.0,suic,19.74
Australia,2015,7.284,alco,5.3,homi,1.14,road,1243.0,suic,6.76
Australia,2015,7.284,alco,5.3,homi,1.53,road,1243.0,suic,13.22
Australia,2015,7.284,alco,5.3,homi,1.53,road,1243.0,suic,19.74
Australia,2015,7.284,alco,5.3,homi,1.53,road,1243.0,suic,6.76
Australia,2019,7.228,alco,10.4,homi,0.66,road,1245.0,suic,12.5
Australia,2019,7.228,alco,10.4,homi,0.66,road,1245.0,suic,18.62
Australia,2019,7.228,alco,10.4,homi,0.66,road,1245.0,suic,6.42
Australia,2019,7.228,alco,10.4,homi,0.97,road,1245.0,suic,12.5
Australia,2019,7.228,alco,10.4,homi,0.97,road,1245.0,suic,18.62
Australia,2019,7.228,alco,10.4,homi,0.97,road,1245.0,suic,6.42
Australia,2019,7.228,alco,10.4,homi,1.27,road,1245.0,suic,12.5
Australia,2019,7.228,alco,10.4,homi,1.27,road,1245.0,suic,18.62
Australia,2019,7.228,alco,10.4,homi,1.27,road,1245.0,suic,6.42
Australia,2019,7.228,alco,15.7,homi,0.66,road,1245.0,suic,12.5
Australia,2019,7.228,alco,15.7,homi,0.66,road,1245.0,suic,18.62
Australia,2019,7.228,alco,15.7,homi,0.66,road,1245.0,suic,6.42
Australia,2019,7.228,alco,15.7,homi,0.97,road,1245.0,suic,12.5
Australia,2019,7.228,alco,15.7,homi,0.97,road,1245.0,suic,18.62
Australia,2019,7.228,alco,15.7,homi,0.97,road,1245.0,suic,6.42
Australia,2019,7.228,alco,15.7,homi,1.27,road,1245.0,suic,12.5
Australia,2019,7.228,alco,15.7,homi,1.27,road,1245.0,suic,18.62
Australia,2019,7.228,alco,15.7,homi,1.27,road,1245.0,suic,6.42
Australia,2019,7.228,alco,5.1,homi,0.66,road,1245.0,suic,12.5
Australia,2019,7.228,alco,5.1,homi,0.66,road,1245.0,suic,18.62
Australia,2019,7.228,alco,5.1,homi,0.66,road,1245.0,suic,6.42
Australia,2019,7.228,alco,5.1,homi,0.97,road,1245.0,suic,12.5
Australia,2019,7.228,alco,5.1,homi,0.97,road,1245.0,suic,18.62
Australia,2019,7.228,alco,5.1,homi,0.97,road,1245.0,suic,6.42
Australia,2019,7.228,alco,5.1,homi,1.27,road,1245.0,suic,12.5
Australia,2019,7.228,alco,5.1,homi,1.27,road,1245.0,suic,18.62
Australia,2019,7.228,alco,5.1,homi,1.27,road,1245.0,suic,6.42
Austria,2015,7.2,alco,12.1,homi,0.58,road,494.0,suic,16.0
Austria,2015,7.2,alco,12.1,homi,0.58,road,494.0,suic,24.75
Austria,2015,7.2,alco,12.1,homi,0.58,road,494.0,suic,7.6
Austria,2015,7.2,alco,12.1,homi,0.64,road,494.0,suic,16.0
Austria,2015,7.2,alco,12.1,homi,0.64,road,494.0,suic,24.75
Austria,2015,7.2,alco,12.1,homi,0.64,road,494.0,suic,7.6
Austria,2015,7.2,alco,12.1,homi,0.7,road,494.0,suic,16.0
Austria,2015,7.2,alco,12.1,homi,0.7,road,494.0,suic,24.75
Austria,2015,7.2,alco,12.1,homi,0.7,road,494.0,suic,7.6
Austria,2015,7.2,alco,18.8,homi,0.58,road,494.0,suic,16.0
Austria,2015,7.2,alco,18.8,homi,0.58,road,494.0,suic,24.75
Austria,2015,7.2,alco,18.8,homi,0.58,road,494.0,suic,7.6
Austria,2015,7.2,alco,18.8,homi,0.64,road,494.0,suic,16.0
Austria,2015,7.2,alco,18.8,homi,0.64,road,494.0,suic,24.75
Austria,2015,7.2,alco,18.8,homi,0.64,road,494.0,suic,7.6
Austria,2015,7.2,alco,18.8,homi,0.7,road,494.0,suic,16.0
Austria,2015,7.2,alco,18.8,homi,0.7,road,494.0,suic,24.75
Austria,2015,7.2,alco,18.8,homi,0.7,road,494.0,suic,7.6
Austria,2015,7.2,alco,5.9,homi,0.58,road,494.0,suic,16.0
Austria,2015,7.2,alco,5.9,homi,0.58,road,494.0,suic,24.75
Austria,2015,7.2,alco,5.9,homi,0.58,road,494.0,suic,7.6
Austria,2015,7.2,alco,5.9,homi,0.64,road,494.0,suic,16.0
Austria,2015,7.2,alco,5.9,homi,0.64,road,494.0,suic,24.75
Austria,2015,7.2,alco,5.9,homi,0.64,road,494.0,suic,7.6
Austria,2015,7.2,alco,5.9,homi,0.7,road,494.0,suic,16.0
Austria,2015,7.2,alco,5.9,homi,0.7,road,494.0,suic,24.75
Austria,2015,7.2,alco,5.9,homi,0.7,road,494.0,suic,7.6
Austria,2019,7.246,alco,11.9,homi,0.5,road,435.7,suic,14.6
Austria,2019,7.246,alco,11.9,homi,0.5,road,435.7,suic,22.79
Austria,2019,7.246,alco,11.9,homi,0.5,road,435.7,suic,6.65
Austria,2019,7.246,alco,11.9,homi,0.52,road,435.7,suic,14.6
Austria,2019,7.246,alco,11.9,homi,0.52,road,435.7,suic,22.79
Austria,2019,7.246,alco,11.9,homi,0.52,road,435.7,suic,6.65
Austria,2019,7.246,alco,11.9,homi,0.55,road,435.7,suic,14.6
Austria,2019,7.246,alco,11.9,homi,0.55,road,435.7,suic,22.79
Austria,2019,7.246,alco,11.9,homi,0.55,road,435.7,suic,6.65
Austria,2019,7.246,alco,18.4,homi,0.5,road,435.7,suic,14.6
Austria,2019,7.246,alco,18.4,homi,0.5,road,435.7,suic,22.79
Austria,2019,7.246,alco,18.4,homi,0.5,road,435.7,suic,6.65
Austria,2019,7.246,alco,18.4,homi,0.52,road,435.7,suic,14.6
Austria,2019,7.246,alco,18.4,homi,0.52,road,435.7,suic,22.79
Austria,2019,7.246,alco,18.4,homi,0.52,road,435.7,suic,6.65
Austria,2019,7.246,alco,18.4,homi,0.55,road,435.7,suic,14.6
Austria,2019,7.246,alco,18.4,homi,0.55,road,435.7,suic,22.79
Austria,2019,7.246,alco,18.4,homi,0.55,road,435.7,suic,6.65
Austria,2019,7.246,alco,5.8,homi,0.5,road,435.7,suic,14.6
Austria,2019,7.246,alco,5.8,homi,0.5,road,435.7,suic,22.79
Austria,2019,7.246,alco,5.8,homi,0.5,road,435.7,suic,6.65
Austria,2019,7.246,alco,5.8,homi,0.52,road,435.7,suic,14.6
Austria,2019,7.246,alco,5.8,homi,0.52,road,435.7,suic,22.79
Austria,2019,7.246,alco,5.8,homi,0.52,road,435.7,suic,6.65
Austria,2019,7.246,alco,5.8,homi,0.55,road,435.7,suic,14.6
Austria,2019,7.246,alco,5.8,homi,0.55,road,435.7,suic,22.79
Austria,2019,7.246,alco,5.8,homi,0.55,road,435.7,suic,6.65
Azerbaijan,2015,5.212,alco,0.2,homi,1.11,road,995.0,suic,1.61
Azerbaijan,2015,5.212,alco,0.2,homi,1.11,road,995.0,suic,4.07
Azerbaijan,2015,5.212,alco,0.2,homi,1.11,road,995.0,suic,6.55
Azerbaijan,2015,5.212,alco,0.2,homi,2.63,road,995.0,suic,1.61
Azerbaijan,2015,5.212,alco,0.2,homi,2.63,road,995.0,suic,4.07
Azerbaijan,2015,5.212,alco,0.2,homi,2.63,road,995.0,suic,6.55
Azerbaijan,2015,5.212,alco,0.2,homi,4.15,road,995.0,suic,1.61
Azerbaijan,2015,5.212,alco,0.2,homi,4.15,road,995.0,suic,4.07
Azerbaijan,2015,5.212,alco,0.2,homi,4.15,road,995.0,suic,6.55
Azerbaijan,2015,5.212,alco,0.5,homi,1.11,road,995.0,suic,1.61
Azerbaijan,2015,5.212,alco,0.5,homi,1.11,road,995.0,suic,4.07
Azerbaijan,2015,5.212,alco,0.5,homi,1.11,road,995.0,suic,6.55
Azerbaijan,2015,5.212,alco,0.5,homi,2.63,road,995.0,suic,1.61
